,sounding_id,latitude,longitude,orbit,slope,intercept,amplitude,sigma,delta,R,windspeed_u,windspeed_v,surface_pressure,tcwv,gCO2_per_s,ktCO2_per_h,date,geometry,index_cities,number_cities,index_plants,number_plants
17,2018070108312902,57.42877960205078,63.2334098815918,21262,-0.0090695749882597,404.4724328945874,2.5937467520167914,18.189351480075203,0.056887967950197085,0.5207766088244467,0.9639009833335876,-2.031469821929932,998.7317504882812,19.077808380126953,7270.05710646405,0.026172205583270575,2018-07-01 08:31:29.020,"POLYGON ((63.57631929061858 57.03428793038449, 64.01338383124445 57.31630792541387, 64.64158413898083 59.00691869450166, 61.78463297864931 58.99660436024556, 60.06823505819032 57.82961079462981, 62.90023033714473 57.03184608093706, 63.57631929061858 57.03428793038449))",[nan],0,[nan],0
18,2018070109512671,-8.067543983459473,55.9207763671875,21263,0.006699873181315188,406.92840917013945,2.2817035697767176,8.395754616687947,0.1084200368978752,0.5504021270893297,-4.271005630493163,7.937224388122559,1007.3587036132812,28.17308807373047,92003.55724284414,0.3312128060742389,2018-07-01 09:51:26.710,"POLYGON ((55.08679469192356 -6.516510311527927, 54.19279046572405 -7.706505307158389, 53.25234240705608 -14.59716828963627, 59.3337168864242 -14.24961581542328, 62.86378445994549 -9.435265991290112, 56.57185403964427 -6.431565898221183, 55.08679469192356 -6.516510311527927))",[nan],0,[nan],0
19,2018070110054935,39.98540878295898,43.9715690612793,21263,0.004106614664321317,408.1642577855798,60.62018616297708,16.394071726663633,1.475164663753679,0.5621471599188813,0.7248194217681885,0.2794641256332397,913.9552001953124,16.743513107299805,665541.8561647511,2.3959506821931043,2018-07-01 10:05:49.350,"POLYGON ((44.15501513428545 40.03962880717285, 44.03538616405277 40.12834889227774, 43.28078091782852 40.27562221264916, 43.24069569428514 39.76563497223191, 43.71893181909784 39.4132662812329, 44.1433490310456 39.91221232279585, 44.15501513428545 40.03962880717285))",[nan],0,[nan],0
20,2018070110055077,40.03923034667969,43.95365905761719,21263,0.004166847703558633,408.20514491711714,44.17186529808798,8.901821107019938,1.979597709249344,0.7341266956702234,0.7850779891014099,0.34903305768966675,916.1088256835938,15.24940013885498,536332.7329602304,1.9307978386568292,2018-07-01 10:05:50.770,"POLYGON ((44.15255186263063 40.10695764293973, 44.01384959828596 40.19984947881147, 43.16875176987953 40.32996501956591, 43.16203153976622 39.76492084093093, 43.71568671789665 39.39640115901373, 44.14883893398089 39.96571679676761, 44.15255186263063 40.10695764293973))",[nan],0,[nan],0
21,2018070110055105,40.07738876342773,43.93864440917969,21263,0.0028861490597616737,408.1767010906369,39.56352335680981,9.521215152364407,1.6577256133910083,0.6632122865921799,0.8115606307983398,0.4381866753101349,911.73828125,14.42591667175293,508749.488932368,1.8314981601565248,2018-07-01 10:05:51.050,"POLYGON ((44.14441363869753 40.16244653260193, 43.98586466065712 40.25310680381294, 43.06687807296328 40.33869574002885, 43.12068580615994 39.7335191865884, 43.75215790409366 39.37427382773456, 44.15553775303238 40.01103865911089, 44.14441363869753 40.16244653260193))",[nan],0,[nan],0
22,2018070110143034,67.56120300292969,25.56034851074219,21263,0.0075926871750626205,405.47303107722155,1.9072014264575559,20.950517043827677,0.03631716031943967,0.5384868755706732,1.3270244598388672,0.793811559677124,1002.4848022460938,16.162786483764652,41801.6537335683,0.1504859534408459,2018-07-01 10:14:30.340,"POLYGON ((26.23738184961243 67.71353537670262, 25.68605781197962 67.85684778697639, 22.55030428927881 67.92591081399594, 22.93924519314357 66.9245216984575, 25.08735669067013 66.37759964299507, 26.2978817986266 67.46146261866249, 26.23738184961243 67.71353537670262))",[nan],0,[nan],0
23,2018070114495203,-2.1761426925659184,-19.4836483001709,21266,0.006155205015649009,405.6580930315832,7.546839513663894,10.170736330608332,0.2960211795427238,0.609455959389455,-6.621344566345215,3.720360279083252,1012.2293701171876,36.52695083618164,672739.0584641121,2.4218606104708043,2018-07-01 14:49:52.030,"POLYGON ((-20.76880218250342 -1.448911246508371, -20.8639866275476 -2.699133379273056, -18.38348306830269 -8.006781275169917, -14.32662656110075 -5.070248685388569, -13.96952468719104 -0.07452399480578943, -19.75648554952438 -0.7181565633215359, -20.76880218250342 -1.448911246508371))",[nan],0,[nan],0
24,2018070114495272,-2.1388049125671387,-19.478330612182614,21266,0.006045928130888558,405.65260485837035,9.560879095288065,9.268201462967557,0.4115403537738095,0.5861047504432901,-6.616875648498535,3.723246335983277,1015.3924560546876,36.65534591674805,855333.714341933,3.0792013716309588,2018-07-01 14:49:52.720,"POLYGON ((-20.76259599398029 -1.411019549413002, -20.85849750810394 -2.660775919367972, -18.38224462182592 -7.968237460700468, -14.3250695344762 -5.035334263248557, -13.96471886252401 -0.04147896316611634, -19.75017940566614 -0.6811252200199858, -20.76259599398029 -1.411019549413002))",[nan],0,[nan],0
25,2018070114495333,-2.1019315719604488,-19.49903106689453,21266,0.006156614971229897,405.6316835570473,13.499545665374288,11.569913577435017,0.465477939492236,0.5866821598589058,-6.611461639404298,3.72274112701416,1014.6220703125,36.29511642456055,1206104.8696732237,4.3419775308236055,2018-07-01 14:49:53.330,"POLYGON ((-20.78222576933524 -1.374254694723337, -20.87840536288561 -2.623167711686065, -18.40546941849111 -7.927887231089932, -14.35027740810691 -4.998239436753841, -13.98841796154649 -0.007766249501434198, -19.77027779550998 -0.645125515972921, -20.78222576933524 -1.374254694723337))",[nan],0,[nan],0
26,2018070114500471,-1.4707585573196411,-19.604198455810547,21266,-0.002322195204847906,405.7687369023401,13.596342672258649,7.8675257517006525,0.6894360593122536,0.5367494329722355,-6.404259204864503,3.7775700092315687,1014.9338989257812,33.89885711669922,1174312.8591535264,4.227526292952695,2018-07-01 14:50:04.710,"POLYGON ((-20.84692271963369 -0.7325465050963048, -20.96523278404241 -1.954308366391545, -18.6492239814414 -7.200613935727163, -14.62104614451403 -4.413057253371782, -14.16399347548094 0.4690503666531348, -19.84143973231203 -0.03807784282666923, -20.84692271963369 -0.7325465050963048))",[nan],0,[nan],0
27,2018070114585375,28.076435089111328,-26.508155822753906,21266,-0.0044099834197755755,406.61154242084916,6.817266988046188,13.802900309099307,0.19703801211428326,0.6051435199299756,-2.2227048873901367,-4.469585418701172,1021.8567504882812,24.635482788085927,357658.01113360724,1.2875688400809862,2018-07-01 14:58:53.750,"POLYGON ((-26.99272593166326 27.20436153256323, -26.07327016523299 27.18384531852537, -22.20777149848606 28.92132552165907, -24.48686402911958 31.54526081895609, -28.32412030447621 31.63081401071832, -27.57226390758538 27.84420459788933, -26.99272593166326 27.20436153256323))",[nan],0,[nan],0
28,2018070116204508,-28.44766044616699,-38.83548355102539,21267,-0.0022035351462785136,406.62758074353036,17.501144675099052,9.262534720016363,0.7537835784012127,0.5022626107089664,-2.9236419200897217,-6.412272930145264,1021.3115234375,33.6820068359375,1171894.7891207372,4.218821240834654,2018-07-01 16:20:45.080,"POLYGON ((-39.4879582150516 -29.6957233427394, -38.158712854204 -29.68568532745083, -32.92988884427506 -26.85234277213809, -36.36680847472524 -23.42477112032609, -41.39712808507534 -23.46278011878145, -40.33821076330422 -28.80616738725042, -39.4879582150516 -29.6957233427394))",[nan],0,[nan],0
29,2018070116204606,-28.403818130493164,-38.807762145996094,21267,-0.002250837041212153,406.61341803877497,19.656581147708486,8.895584868160816,0.8815430827972032,0.5041807037471189,-2.9448435306549072,-6.392205238342285,1014.6489868164062,34.231456756591804,1311273.0417793728,4.720582950405742,2018-07-01 16:20:46.060,"POLYGON ((-39.46465828015558 -29.64795893610196, -38.13774912597964 -29.64253741068141, -32.90475298422121 -26.83145508753846, -36.32169627024317 -23.39626640098782, -41.34402713236379 -23.41679855301498, -40.30939431869173 -28.7566685124664, -39.46465828015558 -29.64795893610196))",[nan],0,[nan],0
30,2018070116352731,20.323780059814453,-49.18296432495117,21267,-0.006516655683028458,408.48992829429335,24.905195795135985,17.515286609796462,0.5672608062718525,0.532977362122964,-5.649212837219237,-2.1859388351440434,1016.4926147460938,31.70187759399414,2347813.8107763235,8.452129718794763,2018-07-01 16:35:27.310,"POLYGON ((-50.34822354821565 19.89341042188316, -49.58484194015443 19.20477280928063, -44.85536142905057 17.99036383564121, -44.45734767528005 21.96477904383666, -47.51277228592226 24.78822084726704, -50.28443468730673 20.89046649499813, -50.34822354821565 19.89341042188316))",[nan],0,[nan],0
31,2018070116352902,20.41010284423828,-49.21468734741211,21267,-0.007404790813917297,408.39459427205077,24.056831841169487,18.77551708574545,0.5111596825866545,0.6168293336792362,-5.582419872283936,-2.1460988521575928,1017.2296752929688,32.12845230102539,2242190.5024575093,8.071885808847032,2018-07-01 16:35:29.020,"POLYGON ((-50.36685225680018 19.98758349815694, -49.61426117616045 19.30609099676097, -44.94438903794337 18.09783493282198, -44.54308266768833 22.02127682515792, -47.55469531669622 24.81469102475155, -50.30149618524228 20.97187813478615, -50.36685225680018 19.98758349815694))",[nan],0,[nan],0
32,2018070116353233,20.589954376220703,-49.26922225952149,21267,-0.009765861087320814,408.3370534392685,13.385200022066133,14.558754280942646,0.3667842809478768,0.652799069454485,-5.446240425109863,-2.064150333404541,1020.13623046875,32.139755249023445,1219195.3068464366,4.389103104647172,2018-07-01 16:35:32.330,"POLYGON ((-50.39467995698945 20.18357944423289, -49.6642173711871 19.51660543622356, -45.11630013072907 18.32042499356006, -44.70775423884552 22.13972589340873, -47.62952377159534 24.87214561935827, -50.32600918679448 21.14180562672517, -50.39467995698945 20.18357944423289))",[nan],0,[nan],0
33,2018070116353373,20.66464233398437,-49.28767776489258,21267,-0.009515420835534432,408.3205234290158,7.941649766743129,14.072468693649444,0.22513888195919507,0.6869598095680497,-5.392353534698486,-2.029492378234864,1019.6928100585938,31.847637176513672,715557.5595056666,2.5760072142204,2018-07-01 16:35:33.730,"POLYGON ((-50.40258075907037 20.26509002507242, -49.68122027184155 19.60370586241517, -45.18260890871205 18.41092388188002, -44.76977985721768 22.18835982459055, -47.6545234592067 24.89726573211483, -50.33223979348454 21.21284712165098, -50.40258075907037 20.26509002507242))",[nan],0,[nan],0
34,2018070116353477,20.692005157470703,-49.33688735961914,21267,-0.009591701623826752,408.3029182062607,5.849868317406387,11.723992440009367,0.19905845372519976,0.6464663478540889,-5.35943603515625,-2.0112993717193604,1022.277099609375,33.883140563964844,525117.1892568523,1.8904218813246683,2018-07-01 16:35:34.770,"POLYGON ((-50.44520445513473 20.29604197970979, -49.72902703231634 19.6382766840822, -45.25959908608453 18.44943429631033, -44.84612631166246 22.20218575654627, -47.70990228428806 24.89587868816504, -50.37432106043178 21.23761016411551, -50.44520445513473 20.29604197970979))",[nan],0,[nan],0
35,2018070116360505,22.401308059692386,-49.74111938476562,21267,-0.002980856331566956,407.66632082315107,1.252199061798347,11.158079844866819,0.044770709313411414,0.5318003621168633,-4.279922962188722,-1.0118058919906616,1022.3645629882812,32.30859375,86970.49555337438,0.3130937839921478,2018-07-01 16:36:05.050,"POLYGON ((-50.63765334972625 22.20146160680865, -50.1533902010501 21.63436493134626, -46.82424337017486 20.32449292597486, -46.12998721705916 23.15017957365149, -48.04435330181397 25.45717226240713, -50.48354602867248 22.91224218293674, -50.63765334972625 22.20146160680865))",[nan],0,[nan],0
36,2018070119544835,25.59499168395996,-100.0025634765625,21269,-0.00494045181147051,407.15059786393607,18.57928850003484,15.750856264904131,0.4705816368190397,0.5389406466819646,-3.006619691848755,-1.6073282957077026,979.197021484375,40.2746696472168,931490.2720316828,3.3533649793140583,2018-07-01 19:54:48.350,"POLYGON ((-100.6473503592334 25.28017195881367, -100.1525550289396 24.94436702757563, -97.30375002007986 24.57960719346198, -97.38939847134458 26.8250105186039, -99.38561227425961 28.195282700965, -100.6842490152324 25.84102581158987, -100.6473503592334 25.28017195881367))",[nan],0,"[4195.0, 4196.0, 4209.0, 4210.0, 4211.0, 4212.0, 4222.0, 4243.0, 4244.0, 4245.0, 4255.0, 6738.0, 7025.0, 7123.0, 7723.0, 7933.0]",16
37,2018070119545002,25.71536064147949,-100.00940704345705,21269,-0.00543079746149571,407.2202991290728,1.4334395705711762,8.141923257495764,0.07023643345874571,0.5612041988413193,-2.956204652786255,-1.348987340927124,982.5812377929688,39.58148193359375,69620.561321425,0.25063402075713004,2018-07-01 19:54:50.020,"POLYGON ((-100.644274655977 25.45095638732901, -100.1950336721147 25.10461594608509, -97.50660910762426 24.60399622967795, -97.44181509625272 26.74466303122183, -99.24712353027998 28.15533965016636, -100.6422462717706 25.98645202346685, -100.644274655977 25.45095638732901))",[nan],0,"[4195.0, 4196.0, 4209.0, 4210.0, 4211.0, 4212.0, 4222.0, 4243.0, 4244.0, 4245.0, 4255.0, 6738.0, 7025.0, 7123.0, 7723.0, 7933.0]",16
38,2018070119554403,28.719200134277344,-100.83262634277344,21269,-0.0014997200100817874,407.6123140377568,30.162664974636456,10.19763803216352,1.1799950449322771,0.5232393321993614,-1.5611393451690674,2.3279061317443848,973.146484375,41.338111877441406,399668.1523252988,1.4388053483710754,2018-07-01 19:55:44.030,"POLYGON ((-101.1792693560376 29.17242860720324, -101.4490684654906 28.77634956804002, -101.5090141547652 26.61841031128998, -99.47510608367936 26.89741154160761, -98.37402170017643 28.46263767415599, -100.6593569115449 29.24376439258936, -101.1792693560376 29.17242860720324))",[nan],0,"[4184.0, 4189.0, 4214.0, 7025.0]",4
39,2018070119554473,28.756277084350586,-100.84292602539062,21269,-0.0012521392273098409,407.62714318197936,22.141616905208373,6.824694740652452,1.2943036246474329,0.5508210564746499,-1.551672339439392,2.389871120452881,975.0664672851562,40.31697082519531,285676.32371610665,1.028434765377984,2018-07-01 19:55:44.730,"POLYGON ((-101.1876311128149 29.22158318114816, -101.468798204425 28.82255750631746, -101.5658337878633 26.62985255600875, -99.4937829291562 26.88625820401995, -98.34781624248822 28.46232432072919, -100.6576790207338 29.28717112579573, -101.1876311128149 29.22158318114816))",[nan],0,"[4184.0, 4189.0, 4214.0, 7025.0]",4
40,2018070119561605,30.48139953613281,-101.3401336669922,21269,0.022202801330439528,408.99611951245276,29.09417356309368,17.966593653693806,0.6460265185142302,0.7377833261383895,-0.6774041652679443,5.752352714538574,939.6430053710938,38.4715576171875,386520.78179963696,1.391474814478693,2018-07-01 19:56:16.050,"POLYGON ((-101.4943081082711 31.60199573061624, -102.4363325610438 31.09608451821388, -104.8000562342153 27.14858225717746, -100.7561587521171 25.99546192275931, -97.09002178137764 27.93438975205198, -100.4391812374396 31.29976964940256, -101.4943081082711 31.60199573061624))",[nan],0,"[4184.0, 4189.0, 4214.0, 6166.0, 6167.0, 6168.0, 6650.0, 6834.0, 7025.0, 7046.0, 7447.0, 7577.0, 7851.0, 8160.0, 8480.0]",15
41,2018070119575305,35.8665885925293,-102.96636962890624,21269,0.008684314397779697,407.1432126486781,11.463163157691048,10.792213321168663,0.4237444456155116,0.6006170493284263,-3.543205976486206,0.4231466054916382,868.5361328125,20.97450828552246,499464.08935611724,1.7980707216820222,2018-07-01 19:57:53.050,"POLYGON ((-103.8146274043584 35.94596885553996, -103.5849039482822 35.38953729177641, -101.1499451624271 33.52693427547521, -99.59203198388533 35.48960913630064, -100.4162087787384 37.74122236312998, -103.4369936096293 36.4469762530832, -103.8146274043584 35.94596885553996))",[nan],0,"[5713.0, 5840.0, 5862.0, 6081.0, 6384.0, 6698.0, 6791.0, 7202.0, 7402.0, 8088.0, 8456.0]",11
42,2018070119581134,36.89123916625977,-103.29548645019531,21269,-0.00922784756937175,407.16572511050913,16.015554157360842,28.863440116150798,0.22136244576941475,0.6349915509798911,-2.9991073608398438,2.645106792449951,837.6990356445312,17.990100860595703,420661.86753364594,1.5143827231211255,2018-07-01 19:58:11.340,"POLYGON ((-104.0271491315617 37.40380728103386, -104.2521531090668 36.77114557127331, -103.3873038291941 33.77799474193449, -100.4641629178463 34.79744851556024, -99.44154174362164 37.29381252691692, -103.2713765132943 37.66928568053353, -104.0271491315617 37.40380728103386))",[nan],0,"[5713.0, 5726.0, 5840.0, 5862.0, 6081.0, 6384.0, 6698.0, 6791.0, 7034.0, 7202.0, 7402.0, 7621.0, 7693.0, 8004.0, 8088.0, 8170.0, 8456.0]",17
43,2018070119581536,37.09223175048828,-103.36331176757812,21269,-0.008029196492597604,406.94814108263427,16.71333798360633,11.804410338206676,0.5648445773457197,0.5582265384686221,-2.9150054454803467,2.760825634002685,829.0938110351562,16.073646545410153,408048.2850526164,1.468973826189419,2018-07-01 19:58:15.360,"POLYGON ((-104.0765807519625 37.62741049706945, -104.3312197900417 36.99906052347279, -103.5886862510196 33.9711540263179, -100.6077016953644 34.9100996429539, -99.47089349199427 37.38531673636405, -103.3041031473333 37.87217712999982, -104.0765807519625 37.62741049706945))",[nan],0,"[5713.0, 5726.0, 5840.0, 5862.0, 6081.0, 6384.0, 6698.0, 6791.0, 6899.0, 7034.0, 7202.0, 7402.0, 7693.0, 7804.0, 8004.0, 8088.0]",16
44,2018070119581606,37.12896347045898,-103.37562561035156,21269,-0.00832387624320893,406.9457811586079,12.392145172741053,11.825819989568146,0.4180471763175771,0.5477966791802797,-2.9170172214508057,2.756357431411743,829.4308471679688,16.003948211669922,303107.7953374214,1.091188063214717,2018-07-01 19:58:16.060,"POLYGON ((-104.0897300691494 37.66326354719762, -104.3434716897201 37.03493290325542, -103.5966911873647 34.00894967872075, -100.6167668813686 34.95023494261459, -99.48320798582806 37.42546078053893, -103.3175460742121 37.90864552269693, -104.0897300691494 37.66326354719762))",[nan],0,"[5713.0, 5726.0, 5840.0, 5862.0, 6081.0, 6384.0, 6698.0, 6791.0, 6899.0, 7034.0, 7202.0, 7402.0, 7693.0, 7804.0, 8004.0, 8088.0]",16
